,year,month,day,hour,rainfall_6h,totalCloud,WD,WV,Transformation_3h,dewPoint,visibility,temperature,temperatureChange_24h,transformer_24h,rainfall_ww,rainfall_yc,WV_x,WV_y,rainfall
2019-01-05,2019.0,1.0,5.0,12.5,0.0,0.125,255.125,4.1375,-0.75,-21.575,29.900000000000002,-7.5,4.075,-23.25,0.0,0.0,2.1622575647500004,-2.5502578856249998,0.0
2019-01-06,2019.0,1.0,6.0,12.5,0.0,4.25,310.25,7.012500000000001,3.375,-19.65,30.0,-12.8375,-5.3374999999999995,22.25,0.0,0.0,4.512292869375,-5.2429857344999995,0.0
2019-01-07,2019.0,1.0,7.0,12.5,0.0,5.25,257.125,4.512499999999999,0.125,-18.112499999999997,29.975,-15.0375,-2.1999999999999993,15.5,0.0,0.0,1.3937844000000004,-1.635184846875,0.0
2019-01-08,2019.0,1.0,8.0,12.5,0.0,6.25,163.0,8.3375,-6.875,-16.862499999999997,24.2125,-15.1375,-0.10000000000000006,-40.375,0.0,0.0,-7.938524559375001,2.404779405625,0.0
2019-01-09,2019.0,1.0,9.0,12.5,0.0,1.25,291.875,3.7125,2.125,-17.912499999999998,26.4625,-12.3125,2.825,-13.25,0.0,0.0,2.1030757151249997,-2.418609272625,0.0
2019-01-10,2019.0,1.0,10.0,12.5,0.0,6.25,244.5,4.3375,0.75,-17.7875,29.85,-13.937500000000002,-1.6249999999999998,21.25,0.0,0.0,2.3166485414999998,-0.9891333932500002,0.0
2019-01-11,2019.0,1.0,11.0,12.5,0.0,0.0,275.75,5.7875,0.5,-22.6375,30.0,-9.1,4.8374999999999995,-16.375,0.0,0.0,3.7360223890000004,-1.904279423,0.0
2019-01-12,2019.0,1.0,12.0,12.5,0.0,1.25,222.0,4.275,3.0,-20.275000000000002,30.0,-10.387500000000001,-1.2874999999999999,31.625,0.0,0.0,-2.055701414875,0.886181120125,0.0
2019-01-13,2019.0,1.0,13.0,12.5,0.0,4.25,239.375,4.4875,-0.875,-20.05,29.85,-9.5125,0.875,0.5,0.0,0.0,0.628644766125,-1.1070599755000001,0.0
2019-01-14,2019.0,1.0,14.0,12.5,0.0,6.25,295.5,7.2625,4.125,-19.237500000000004,30.0,-14.8875,-5.375,24.125,0.0,0.0,6.640878497875,-1.6982624051249997,0.0
2019-01-15,2019.0,1.0,15.0,12.5,0.025,6.25,182.625,4.2875000000000005,-7.375,-17.2625,24.25,-14.8875,0.0,-18.625,0.1,0.1,-3.5920748184999995,1.5195712796249998,0.1
2019-01-16,2019.0,1.0,16.0,12.5,0.0,0.0,240.875,6.25,1.75,-20.6125,30.0,-11.3375,3.55,-25.0,0.0,0.0,3.8932142350000003,-1.51395859125,0.0
2019-01-17,2019.0,1.0,17.0,12.5,0.0,3.75,218.125,5.35,-0.75,-25.4125,29.925,-6.325,5.0125,-3.25,0.0,0.0,3.80744132575,-1.5071813628750002,0.0
2019-01-18,2019.0,1.0,18.0,12.5,0.0,6.25,250.75,5.025,-1.375,-20.075,30.0,-14.075,-7.75,-1.5,0.0,0.0,2.204161404625,-2.6506330609999997,0.0
2019-01-19,2019.0,1.0,19.0,12.5,0.05,6.25,258.0,5.975,6.125,-17.2125,28.25,-13.4,0.675,15.0,0.1,0.65,4.0007241030000005,-2.8455732667499998,0.2
2019-01-20,2019.0,1.0,20.0,12.5,0.125,6.25,245.5,5.7375,1.875,-16.9375,28.55,-15.2375,-1.8375000000000001,52.0,1.0,2.1500000000000004,4.685149738374999,-0.9344769305,0.5
2019-01-21,2019.0,1.0,21.0,12.5,0.0,0.0,280.125,3.9875000000000003,-3.75,-23.575,30.0,-12.0625,3.175,-17.125,0.0,0.0,1.586405508625,-2.2441045964999997,0.0
2019-01-22,2019.0,1.0,22.0,12.5,0.0,0.0,264.875,3.3625000000000003,-2.25,-26.799999999999997,29.875,-7.574999999999999,4.4875,-25.25,0.0,0.0,0.8454837789999999,-1.7661753844999997,0.0
2019-01-23,2019.0,1.0,23.0,12.5,0.0,0.125,166.0,4.1000000000000005,-4.125,-23.8,29.7625,-2.575,5.0,-34.25,0.0,0.0,-3.68068852625,1.0622854532500001,0.0
2019-01-24,2019.0,1.0,24.0,12.5,0.0,6.25,293.75,6.9375,7.5,-17.2625,29.8375,-14.074999999999998,-11.5,15.625,0.0,0.0,4.29748789275,-4.088637680375,0.0
2019-01-25,2019.0,1.0,25.0,12.5,0.0,0.25,201.5,4.85,3.625,-16.1125,29.9125,-9.35,4.7250000000000005,51.625,0.0,0.0,0.7627853981250002,-0.13837428162499998,0.0
2019-01-26,2019.0,1.0,26.0,12.5,0.0,5.25,272.625,6.374999999999999,-5.125,-17.7125,30.0,-10.524999999999999,-1.175,-21.375,0.0,0.0,2.22896647,-0.31211282700000004,0.0
2019-01-27,2019.0,1.0,27.0,12.5,0.075,6.25,240.625,5.824999999999999,-1.5,-14.874999999999998,29.712500000000002,-11.575,-1.0499999999999998,-4.125,0.0,0.0,-0.860333254625,0.729253669,0.3
2019-01-28,2019.0,1.0,28.0,12.5,0.0,5.25,159.375,5.112500000000001,1.75,-16.9,30.0,-12.462499999999999,-0.8875,-13.375,0.0,0.0,0.3735138865000003,0.7093948238749999,0.0
2019-01-29,2019.0,1.0,29.0,12.5,0.0,6.25,150.75,8.3375,-2.625,-16.912499999999998,29.8375,-10.749999999999998,1.7125000000000001,-8.875,0.0,0.0,-3.2161227588750005,4.750046864875,0.0
2019-01-30,2019.0,1.0,30.0,12.5,0.2125,6.25,273.375,6.9875,-0.125,-19.5625,29.637500000000003,-17.5125,-6.7625,-2.75,1.7,1.8,1.0340116973749998,-1.258963320375,0.85
2019-01-31,2019.0,1.0,31.0,12.5,0.0375,0.0,196.875,5.1625000000000005,1.75,-21.262499999999996,29.9875,-15.325,2.1875,23.125,0.7999999999999999,0.1,0.06645556212500026,-0.41856830437500003,0.15
2019-02-01,2019.0,2.0,1.0,12.5,0.0,1.75,231.25,6.075,-11.5,-20.0625,29.4375,-4.875,10.450000000000001,-68.5,0.0,0.0,-0.17320802425000004,-2.781861304875,0.0
2019-02-02,2019.0,2.0,2.0,12.5,0.0,6.25,211.25,8.425,10.0,-19.5875,30.0,-12.049999999999999,-7.175,4.625,1.8,0.0,7.6098177525,-2.03217043,0.0
2019-02-03,2019.0,2.0,3.0,12.5,0.025,5.75,219.75,5.0125,0.875,-15.6875,30.0,-13.15,-1.1,55.25,0.0,0.0,-3.0698950695,1.243598356125,0.1
2019-02-04,2019.0,2.0,4.0,12.5,0.0,2.5,237.25,5.2875000000000005,-4.125,-21.224999999999998,30.0,-8.975,4.175,-18.25,0.0,0.0,1.4325069901249998,-3.689223496375,0.0
2019-02-05,2019.0,2.0,5.0,12.5,0.0,4.0,163.625,4.824999999999999,-2.75,-19.075,29.7875,-8.5375,0.4374999999999999,-42.375,0.0,0.0,1.10433924625,0.33665975625,0.0
2019-02-06,2019.0,2.0,6.0,12.5,0.0,5.5,261.5,6.0625,2.125,-19.375,29.95,-8.762500000000001,-0.22500000000000003,19.0,0.0,0.0,1.8837140776250003,0.61405406575,0.0
2019-02-07,2019.0,2.0,7.0,12.5,0.0,6.25,101.25,9.524999999999999,1.875,-15.912500000000001,29.862499999999997,-8.2625,0.5,-4.375,0.0,0.0,1.682217023,2.0163242438749998,0.0
2019-02-08,2019.0,2.0,8.0,12.5,0.05,6.25,267.875,4.7375,-0.625,-15.1375,29.3125,-13.287500000000001,-5.0249999999999995,19.625,0.0,0.0,0.24312738387499977,-1.085077980625,0.2
2019-02-09,2019.0,2.0,9.0,12.5,0.075,6.25,261.75,5.2625,1.0,-18.0375,29.8,-15.837499999999999,-2.55,-6.875,0.0,0.75,1.15222655925,-1.5842249072499999,0.3
2019-02-10,2019.0,2.0,10.0,12.5,0.0,1.875,139.0,7.5125,0.875,-17.250000000000004,30.0,-12.2,3.6374999999999997,20.0,0.0,0.05,-1.1221995473750004,1.685581679,0.0
2019-02-11,2019.0,2.0,11.0,12.5,0.0,1.875,255.25,5.675000000000001,2.5,-20.0625,29.887500000000003,-7.075,5.125,-3.5,0.0,0.0,3.606403938,-2.4996734035,0.0
2019-02-12,2019.0,2.0,12.0,12.5,0.0,2.5,195.0,3.75,0.0,-18.775,29.15,-5.999999999999999,1.075,28.25,0.0,0.0,-2.1666137861249997,0.5023249052500001,0.0
2019-02-13,2019.0,2.0,13.0,12.5,0.0,4.25,241.75,7.825,-3.375,-17.05,28.95,-3.8875,2.1125,-39.25,0.0,0.0,4.547088864375,-2.224111770875,0.0
2019-02-14,2019.0,2.0,14.0,12.5,0.0625,6.25,283.25,5.9125,3.125,-14.299999999999999,30.0,-12.9375,-9.05,25.0,0.0,0.0,3.0735608715000002,-1.7774881971249994,0.25
2019-02-15,2019.0,2.0,15.0,12.5,0.0125,2.125,164.125,4.5625,-2.125,-16.7625,30.0,-10.45,2.4875000000000003,-7.625,0.0,0.0,-2.71372735375,1.849189237375,0.05
2019-02-16,2019.0,2.0,16.0,12.5,0.0,6.25,239.375,6.574999999999999,-1.375,-18.0875,30.0,-13.25,-2.8,-22.375,0.0,0.0,0.8731708072499996,-1.3181104165000002,0.0
2019-02-17,2019.0,2.0,17.0,12.5,0.025,5.25,281.5,5.7125,-3.125,-20.2125,30.0,-14.175,-0.9249999999999998,-8.75,0.0,0.0,4.58349138075,-2.5447069316249995,0.1
2019-02-18,2019.0,2.0,18.0,12.5,0.0,5.0,194.25,5.0125,-2.0,-17.150000000000002,29.4125,-12.0875,2.0875,-33.375,0.0,0.0,1.153193383125,-0.34526784987500003,0.0
2019-02-19,2019.0,2.0,19.0,12.5,0.0,1.25,193.375,6.012500000000001,4.625,-16.0375,29.8125,-8.55,3.5374999999999996,19.0,0.0,0.0,-2.794870766875,1.504166904625,0.0
2019-02-20,2019.0,2.0,20.0,12.5,0.0,4.25,218.625,5.2749999999999995,6.75,-14.2375,29.887500000000003,-7.649999999999999,0.8999999999999997,45.75,0.0,0.0,-0.8113718265,-0.603403970125,0.0
2019-02-21,2019.0,2.0,21.0,12.5,0.0,6.25,135.875,4.824999999999999,-3.125,-14.487499999999999,28.900000000000002,-5.550000000000001,2.1,17.25,0.0,0.0,-0.6073232283749999,1.599313163875,0.0
2019-02-22,2019.0,2.0,22.0,12.5,0.025,6.25,221.625,5.8625,2.25,-11.3375,29.2875,-6.9375,-1.3875,-1.25,0.0,0.0,1.37540970925,-0.19183987550000003,0.1
2019-02-23,2019.0,2.0,23.0,12.5,0.3375,6.25,241.625,6.2124999999999995,-2.125,-10.0875,29.799999999999997,-8.475000000000001,-1.5375,-7.375,0.0,0.0,0.1749637478749997,0.42084905725,1.35
2019-02-24,2019.0,2.0,24.0,12.5,0.48750000000000004,6.25,261.75,5.2125,-1.0,-10.8125,28.8125,-9.862499999999999,-1.3874999999999997,-5.375,0.0,0.0,2.835524221,-1.992096108375,1.9500000000000002
2019-02-25,2019.0,2.0,25.0,12.5,0.28750000000000003,6.25,202.875,4.1000000000000005,-0.625,-10.137500000000001,30.0,-9.5875,0.275,-11.0,0.0,0.0,-0.521766913125,0.5116962466249999,1.1500000000000001
2019-02-26,2019.0,2.0,26.0,12.5,0.4625,6.25,201.25,3.4375,-1.125,-10.062499999999998,26.0875,-9.3375,0.25,-2.0,0.0,0.0,-1.6771452605000001,1.041426794125,1.85
2019-02-27,2019.0,2.0,27.0,12.5,0.1,6.25,201.375,4.0875,-1.25,-9.299999999999999,27.225,-8.2625,1.075,-12.5,0.0,0.0,-1.967383066,1.43447049525,0.4
2019-02-28,2019.0,2.0,28.0,12.5,0.0,6.25,196.875,3.2,-0.5,-8.112499999999999,21.549999999999997,-6.937499999999999,1.3249999999999997,-12.0,0.0,0.0,-1.3417147723749996,0.457268936875,0.0
2019-03-01,,,,,,,,,,,,,,,,,,,
2019-03-02,,,,,,,,,,,,,,,,,,,
2019-03-03,,,,,,,,,,,,,,,,,,,
2019-03-04,,,,,,,,,,,,,,,,,,,
2019-03-05,,,,,,,,,,,,,,,,,,,
2019-03-06,,,,,,,,,,,,,,,,,,,
2019-03-07,,,,,,,,,,,,,,,,,,,
2019-03-08,,,,,,,,,,,,,,,,,,,
2019-03-09,,,,,,,,,,,,,,,,,,,
2019-03-10,,,,,,,,,,,,,,,,,,,
2019-03-11,,,,,,,,,,,,,,,,,,,
2019-03-12,,,,,,,,,,,,,,,,,,,
2019-03-13,,,,,,,,,,,,,,,,,,,
2019-03-14,,,,,,,,,,,,,,,,,,,
2019-03-15,,,,,,,,,,,,,,,,,,,
2019-03-16,,,,,,,,,,,,,,,,,,,
2019-03-17,,,,,,,,,,,,,,,,,,,
2019-03-18,,,,,,,,,,,,,,,,,,,
2019-03-19,,,,,,,,,,,,,,,,,,,
2019-03-20,,,,,,,,,,,,,,,,,,,
2019-03-21,,,,,,,,,,,,,,,,,,,
2019-03-22,,,,,,,,,,,,,,,,,,,
2019-03-23,,,,,,,,,,,,,,,,,,,
2019-03-24,,,,,,,,,,,,,,,,,,,
2019-03-25,,,,,,,,,,,,,,,,,,,
2019-03-26,,,,,,,,,,,,,,,,,,,
2019-03-27,,,,,,,,,,,,,,,,,,,
2019-03-28,,,,,,,,,,,,,,,,,,,
2019-03-29,,,,,,,,,,,,,,,,,,,
2019-03-30,,,,,,,,,,,,,,,,,,,
2019-03-31,,,,,,,,,,,,,,,,,,,
2019-04-01,,,,,,,,,,,,,,,,,,,
2019-04-02,,,,,,,,,,,,,,,,,,,
2019-04-03,,,,,,,,,,,,,,,,,,,
2019-04-04,,,,,,,,,,,,,,,,,,,
2019-04-05,,,,,,,,,,,,,,,,,,,
2019-04-06,,,,,,,,,,,,,,,,,,,
2019-04-07,,,,,,,,,,,,,,,,,,,
2019-04-08,,,,,,,,,,,,,,,,,,,
2019-04-09,,,,,,,,,,,,,,,,,,,
2019-04-10,,,,,,,,,,,,,,,,,,,
2019-04-11,,,,,,,,,,,,,,,,,,,
2019-04-12,,,,,,,,,,,,,,,,,,,
2019-04-13,,,,,,,,,,,,,,,,,,,
2019-04-14,,,,,,,,,,,,,,,,,,,
2019-04-15,,,,,,,,,,,,,,,,,,,
2019-04-16,,,,,,,,,,,,,,,,,,,
2019-04-17,,,,,,,,,,,,,,,,,,,
2019-04-18,,,,,,,,,,,,,,,,,,,
2019-04-19,,,,,,,,,,,,,,,,,,,
2019-04-20,,,,,,,,,,,,,,,,,,,
2019-04-21,,,,,,,,,,,,,,,,,,,
2019-04-22,,,,,,,,,,,,,,,,,,,
2019-04-23,,,,,,,,,,,,,,,,,,,
2019-04-24,,,,,,,,,,,,,,,,,,,
2019-04-25,,,,,,,,,,,,,,,,,,,
2019-04-26,,,,,,,,,,,,,,,,,,,
2019-04-27,2019.0,4.0,27.0,12.5,0.3625,2.0,236.625,6.7375,3.875,-0.4750000000000001,29.2125,7.2375,-0.03749999999999998,17.125,0.1,0.25,5.98467267725,-1.3233929022500002,1.45
2019-04-28,2019.0,4.0,28.0,12.5,0.55,6.25,257.125,6.0375000000000005,3.125,1.7374999999999996,24.387500000000003,3.75,-3.4875000000000003,28.0,0.0,0.0,5.815968366625,-1.0599801857500002,2.2
2019-04-29,2019.0,4.0,29.0,12.5,1.425,5.0,312.5,7.25,2.0,-1.9375,25.125,-1.575,-5.325,13.25,3.1,11.0,5.093604735625,-0.9993336599999999,5.7
2019-04-30,2019.0,4.0,30.0,12.5,0.0,4.875,144.625,4.699999999999999,-8.125,-0.6500000000000004,25.5,1.4125,2.9875,-33.75,0.0,0.0,-3.200953294875,1.880404341125,0.0
2019-05-01,2019.0,5.0,1.0,12.5,0.0,6.25,159.375,5.25,2.5,0.6625000000000001,29.2,5.824999999999999,4.412499999999999,-6.5,0.0,0.0,1.0615460639999998,1.2796446822499998,0.0
2019-05-02,2019.0,5.0,2.0,12.5,0.0,5.25,163.25,6.7124999999999995,-1.625,2.5,29.6625,6.949999999999999,1.1249999999999998,-7.625,0.55,0.5,-1.9586897821250002,2.432001286,0.0
2019-05-03,2019.0,5.0,3.0,12.5,3.0374999999999996,5.125,193.375,6.375,3.5,2.2625,22.125,4.4125000000000005,-2.5375000000000005,18.5,10.35,12.9,4.5675433615,-0.58908314625,12.149999999999999
2019-05-04,2019.0,5.0,4.0,12.5,0.55,6.0,181.875,4.475,0.5,2.7875,26.375,5.550000000000001,1.1375,3.5,0.05,1.85,-1.6543934524999997,1.3147964502500002,2.2
2019-05-05,2019.0,5.0,5.0,12.5,4.875,6.25,163.0,3.9625,0.25,1.1375,10.375000000000002,1.275,-4.275,16.75,2.1500000000000004,9.65,-3.5472097861250003,1.4095730450000001,19.5
2019-05-06,2019.0,5.0,6.0,12.5,4.0874999999999995,6.25,156.0,4.2124999999999995,-3.125,0.15000000000000002,9.0625,0.25,-1.0250000000000001,-20.625,5.1,9.4,-3.67546662425,1.8034080901249998,16.349999999999998
2019-05-07,2019.0,5.0,7.0,12.5,2.4625,6.25,224.25,9.0625,-0.25,0.05000000000000003,23.975,0.175,-0.07499999999999998,-16.125,5.5,2.5,8.965857550499999,-0.17163847612500033,9.85
2019-05-08,2019.0,5.0,8.0,12.5,0.15,5.25,133.375,8.9125,1.75,-0.8625,29.9,0.05,-0.12499999999999992,13.75,0.8000000000000002,2.9000000000000004,8.73105363375,-0.14097114325,0.6
2019-05-09,2019.0,5.0,9.0,12.5,1.9125,4.75,263.375,4.050000000000001,-1.125,-0.7625,19.2,-0.07499999999999996,-0.125,-8.375,0.8,1.7,3.1957361167500005,-1.5709867638749997,7.65
2019-05-10,2019.0,5.0,10.0,12.5,0.1875,5.0,208.75,5.1625,1.5,-1.8125,26.4375,0.6750000000000002,0.75,10.625,0.0,1.3,1.9141704585000001,1.1021520148750001,0.75
2019-05-11,2019.0,5.0,11.0,12.5,0.0875,3.75,269.75,6.512499999999999,0.25,-3.3125,21.4375,3.2125000000000004,2.5374999999999996,-6.75,0.0,0.0,2.725029088375,-1.0421899420000005,0.35
2019-05-12,2019.0,5.0,12.0,12.5,0.0,5.75,233.125,8.2875,-1.0,-4.175000000000001,14.3875,0.06250000000000017,-3.15,21.0,0.0,0.0,1.9566205426249998,-0.37330066387500005,0.0
2019-05-13,2019.0,5.0,13.0,12.5,0.0,2.5,131.125,4.449999999999999,-3.875,-3.8750000000000004,29.3375,5.6875,5.625,-33.0,0.0,0.0,1.053661064375,1.1814693078749998,0.0
2019-05-14,2019.0,5.0,14.0,12.5,1.6,4.625,204.875,3.2875,2.25,0.22500000000000003,22.174999999999997,5.525,-0.1625,-5.875,0.0,0.0,-0.047049888749999935,-0.141881341,6.4
2019-05-15,2019.0,5.0,15.0,12.5,0.175,6.25,194.625,7.437499999999999,0.375,1.625,21.2875,5.1375,-0.38749999999999996,27.875,0.0,0.0,-2.410492984375,2.978183132875,0.7
2019-05-16,2019.0,5.0,16.0,12.5,0.0,5.75,248.625,4.25,-1.5,1.1375,30.0,7.6625000000000005,2.525,-27.875,0.0,0.0,0.4331706323749999,0.32415954149999987,0.0
2019-05-17,2019.0,5.0,17.0,12.5,0.4625,3.75,185.5,4.5125,0.25,0.85,27.7625,8.862499999999999,1.1999999999999997,-5.875,0.0,0.0,-1.3663857945,1.8085272925,1.85
2019-05-18,2019.0,5.0,18.0,12.5,0.23750000000000002,4.25,252.25,8.637500000000001,5.375,-1.8875,29.25,2.6125,-6.249999999999999,16.25,0.0,0.0,7.150976646,-1.0754259713749998,0.9500000000000001
2019-05-19,2019.0,5.0,19.0,12.5,0.0,6.25,259.75,5.5625,2.375,-2.7375,30.0,2.1375,-0.47499999999999976,54.125,0.0,0.0,3.22586402675,-2.3120104648749993,0.0
2019-05-20,2019.0,5.0,20.0,12.5,0.0,5.125,234.0,5.7,-1.625,-3.65,29.9125,6.512500000000001,4.374999999999999,-11.25,0.0,0.0,0.589832303375,0.5512560410000003,0.0
2019-05-21,2019.0,5.0,21.0,12.5,0.0,2.625,347.0,6.3500000000000005,0.875,-7.2875,28.6875,7.875,1.3624999999999998,5.0,0.0,0.0,6.177556806625,-1.2612561405000002,0.0
2019-05-22,2019.0,5.0,22.0,12.5,0.0,5.0,155.125,5.074999999999999,-4.625,-4.2124999999999995,28.6875,10.6875,2.8125,-17.875,0.0,0.0,-3.60532866425,2.3412809487499997,0.0
2019-05-23,2019.0,5.0,23.0,12.5,0.0,5.75,175.625,3.8375000000000004,-1.25,-1.6875000000000002,29.8125,10.3375,-0.35000000000000003,-23.375,0.0,0.0,0.6495017826249997,-0.009327792750000008,0.0
2019-05-24,2019.0,5.0,24.0,12.5,0.0,2.625,215.125,4.425,0.0,-4.8125,28.725,12.575,2.2375,-5.75,0.0,0.0,4.09920620975,-0.853011080125,0.0
2019-05-25,2019.0,5.0,25.0,12.5,0.0,6.25,284.125,8.2125,3.625,-5.3,29.775000000000002,7.8500000000000005,-4.725,8.625,0.0,0.0,6.576184747375,-2.261626752,0.0
2019-05-26,2019.0,5.0,26.0,12.5,0.0,6.25,238.0,7.3999999999999995,3.75,-7.85,29.975,1.2875,-6.5625,41.5,0.0,0.0,5.824805607375,-2.150065788625,0.0
2019-05-27,2019.0,5.0,27.0,12.5,0.125,6.25,200.5,5.9125,-2.875,-1.2000000000000004,25.45,0.8999999999999999,-0.3875000000000002,-2.5,0.0,0.0,-2.75204418475,2.2832240460000004,0.5
2019-05-28,2019.0,5.0,28.0,12.5,0.0,2.625,236.5,6.0249999999999995,-0.75,-0.7374999999999999,25.925,5.625,4.725,-11.75,0.0,0.0,5.086875262124999,-1.187384271875,0.0
2019-05-29,2019.0,5.0,29.0,12.5,0.075,6.25,257.625,8.7875,1.875,-0.3874999999999999,29.7625,5.450000000000001,-0.175,-6.375,0.0,1.9,8.557050105749997,-1.02233537025,0.3
2019-05-30,2019.0,5.0,30.0,12.5,0.0125,6.25,251.125,4.0375,0.25,-0.5375,29.95,6.025000000000001,0.5750000000000001,18.75,0.0,0.0,1.542704328375,0.179533644625,0.05
2019-05-31,2019.0,5.0,31.0,12.5,0.7375,6.25,321.125,5.0375000000000005,-2.0,-1.55,26.1875,5.9375,-0.08750000000000002,-11.25,1.1,1.5,3.699349868125,-2.74961221775,2.95
2019-06-01,2019.0,6.0,1.0,12.5,0.0,4.125,209.0,5.65,-0.25,-4.787499999999999,30.0,8.712499999999999,2.7749999999999995,-13.5,0.0,0.0,2.675097104625,-2.51202858125,0.0
2019-06-02,2019.0,6.0,2.0,12.5,0.0,4.75,229.75,3.75,-2.625,-3.0,30.0,8.5375,-0.17499999999999993,-7.0,0.0,0.0,1.95548935725,-2.3109637631249997,0.0
2019-06-03,2019.0,6.0,3.0,12.5,0.0,4.625,294.5,5.2125,-0.125,-2.3249999999999997,29.1,11.0125,2.475,-15.625,0.0,0.0,2.8904542225,-1.497042226,0.0
2019-06-04,2019.0,6.0,4.0,12.5,0.625,6.25,239.625,2.1,1.625,2.2125,27.475,6.7375,-4.275,16.125,0.0,0.0,-0.21628126212500012,-0.21373654662499994,2.5
2019-06-05,2019.0,6.0,5.0,12.5,0.0,3.875,257.375,4.8,-0.75,0.95,30.0,9.7375,3.0,-1.625,0.0,0.0,0.5267551871250001,-2.411155386,0.0
2019-06-06,2019.0,6.0,6.0,12.5,0.35000000000000003,3.75,187.875,3.35,0.375,1.1,29.5625,11.375,1.6375,5.125,0.0,1.4000000000000001,0.9450890725000001,0.24224589762499998,1.4000000000000001
2019-06-07,2019.0,6.0,7.0,12.5,1.1,4.875,235.875,4.0875,2.125,6.325000000000001,24.325000000000003,8.3625,-3.0124999999999997,10.25,0.6000000000000001,2.5999999999999996,2.6106063615000004,-0.7337399235,4.4
2019-06-08,2019.0,6.0,8.0,12.5,0.0,5.5,239.75,3.5375000000000005,-2.125,1.6,30.0,10.1625,1.8,-4.25,0.0,0.0,1.467775127875,-0.5468463867500001,0.0
2019-06-09,2019.0,6.0,9.0,12.5,0.625,6.25,155.25,5.4625,-1.5,4.6499999999999995,28.475,9.962499999999999,-0.20000000000000007,-18.375,0.0,0.55,-4.273746976125,2.5590003282499993,2.5
2019-06-10,,,,,,,,,,,,,,,,,,,
2019-06-11,,,,,,,,,,,,,,,,,,,
2019-06-12,2019.0,6.0,12.0,12.5,0.0,0.5,281.375,5.0249999999999995,-0.625,2.6375,29.6125,10.85,1.9874999999999998,5.375,0.0,0.0,4.214664292875,-0.9892198493750002,0.0
