,year,month,day,hour,rainfall_6h,totalCloud,WD,WV,Transformation_3h,dewPoint,visibility,temperature,temperatureChange_24h,transformer_24h,rainfall_ww,rainfall_yc,WV_x,WV_y,rainfall
2020-03-11,2020.0,3.0,11.0,14.0,0.0,2.6666666666666665,165.33333333333334,5.966666666666666,-8.0,-17.733333333333334,30.0,-5.666666666666667,0.0,-26.666666666666668,0.0,0.0,4.581560960666667,-0.4954579383333333,0.0
2020-03-12,2020.0,3.0,12.0,5.0,0.0,0.0,324.0,4.7,-5.0,-18.5,30.0,-11.4,-2.5,15.0,0.0,0.0,3.8023798739999997,-2.7625906860000002,0.0
2020-03-13,2020.0,3.0,13.0,11.0,0.3,0.0,332.0,4.7,-3.0,-15.549999999999999,30.0,-7.0,4.3,53.0,0.0,0.0,3.7213632595000004,-2.0744129009999996,1.2
2020-03-14,2020.0,3.0,14.0,23.0,0.0,0.0,141.0,7.4,6.0,-16.5,30.0,-2.4,5.7,-22.0,0.0,0.0,-5.750880115,4.656970894,0.0
2020-03-15,2020.0,3.0,15.0,10.0,0.0,0.0,112.33333333333333,4.8999999999999995,-2.3333333333333335,-15.4,30.0,-5.166666666666667,1.2000000000000002,-14.333333333333334,0.0,0.0,-2.9329918953333327,0.8594659566666666,0.0
2020-03-16,2020.0,3.0,16.0,23.0,0.0,0.0,4.0,4.3,7.0,-16.8,30.0,-4.6,3.0,21.0,0.0,0.0,4.289525416,0.29995283699999997,0.0
2020-03-17,2020.0,3.0,17.0,20.0,0.0,10.0,31.0,6.1,5.0,-18.4,30.0,-0.8,2.4,-32.0,0.0,0.0,5.228720534,3.1417322569999997,0.0
2020-03-18,2020.0,3.0,18.0,20.0,0.0,3.0,316.5,7.1,-4.0,-20.6,29.4,-0.55,-0.39999999999999997,3.0,0.0,0.0,6.0679599665,-3.064676199,0.0
2020-03-19,2020.0,3.0,19.0,11.0,0.0,2.0,292.5,4.25,-8.5,-17.5,29.6,0.6000000000000001,0.55,-28.5,0.0,0.0,2.8612231059999997,-1.5511266504999999,0.0
2020-03-20,2020.0,3.0,20.0,21.5,0.0,5.0,356.0,7.65,20.0,-15.2,29.8,0.0,0.5,-8.5,0.0,0.0,7.628298566,-0.510682533,0.0
2020-03-21,2020.0,3.0,21.0,11.0,0.0,10.0,126.0,5.2,4.0,-11.2,28.4,2.4,-0.1,25.0,0.0,0.0,-3.0564833119999997,4.206888371000001,0.0
2020-03-22,2020.0,3.0,22.0,21.5,0.0,5.0,68.0,6.800000000000001,18.0,-6.8,30.0,2.15,1.3,-4.5,0.0,0.0,-0.3191490060000004,3.1119658529999996,0.0
2020-03-23,2020.0,3.0,23.0,20.0,0.0,4.666666666666667,164.33333333333334,5.900000000000001,0.3333333333333333,-8.566666666666666,29.766666666666666,1.9666666666666666,-1.8,11.666666666666666,0.0,0.0,4.170951834666667,0.9489213776666666,0.0
2020-03-24,2020.0,3.0,24.0,18.5,0.0,2.5,135.5,9.5,-10.0,-6.9,27.65,6.4,3.25,-48.5,0.0,0.0,-6.3324260585,6.8378022775,0.0
2020-03-25,2020.0,3.0,25.0,18.5,0.0,7.5,351.25,12.125,8.5,-13.174999999999999,29.925,-4.075,-9.725,11.25,0.0,0.0,11.9710581685,-1.8674448260000003,0.0
2020-03-26,2020.0,3.0,26.0,14.6,0.08,6.0,168.0,5.5200000000000005,6.4,-12.580000000000002,29.619999999999997,-5.6000000000000005,-2.2800000000000002,55.4,0.0,0.0,0.5402661894,1.0284519708,0.32
2020-03-27,2020.0,3.0,27.0,11.0,0.0,6.666666666666667,226.66666666666666,7.6000000000000005,-10.333333333333334,-11.4,29.600000000000005,-2.3666666666666667,2.533333333333333,16.0,0.0,0.0,-1.2301963643333333,1.1748719343333331,0.0
2020-03-28,2020.0,3.0,28.0,20.0,0.0,5.0,174.5,7.1,7.0,-7.6000000000000005,30.0,-2.8,1.65,-42.0,0.0,0.0,6.878199202499999,-0.2849882020000001,0.0
2020-03-29,2020.0,3.0,29.0,17.0,0.0,10.0,153.0,6.5,-16.0,-6.4,30.0,2.5,3.9,-1.0,0.0,0.0,-5.791542407000001,2.950938248,0.0
2020-03-30,2020.0,3.0,30.0,16.0,0.0,3.3333333333333335,235.0,7.3,10.666666666666666,-8.366666666666667,29.599999999999998,-3.566666666666667,-1.4333333333333333,29.0,0.0,0.0,7.161786597666667,-0.2565432910000001,0.0
2020-03-31,2020.0,3.0,31.0,20.0,1.4,5.0,342.0,5.65,9.0,-8.25,30.0,-7.3,-5.25,1.0,0.0,3.4,5.3488780505,-1.721469672,5.6
2020-04-01,2020.0,4.0,1.0,12.5,0.8750000000000001,7.125,216.625,4.0625,-0.5,-7.7875000000000005,23.6875,-6.975,-2.3125,0.375,0.0,0.9,-0.1648424332500001,-0.3693041109999999,3.5000000000000004
2020-04-02,2020.0,4.0,2.0,12.5,0.1875,7.125,169.25,3.65,2.875,-7.3875,26.712500000000002,-6.025,0.9500000000000001,24.0,0.0,0.0,-2.8955689483750002,1.5263679305,0.75
2020-04-03,2020.0,4.0,3.0,12.5,0.3375,8.125,134.375,6.3,2.75,-7.2375,25.187500000000004,-4.5,1.5250000000000001,19.125,0.0,0.0,-4.202820679125,4.61649614175,1.35
2020-04-04,2020.0,4.0,4.0,12.5,0.1625,4.625,97.5,6.2,-0.625,-6.75,27.35,-2.1125000000000003,2.3874999999999997,9.75,0.0,0.0,-1.8107210877499997,3.315278138625,0.65
2020-04-05,2020.0,4.0,5.0,12.5,0.037500000000000006,4.25,222.25,2.7125,-2.125,-5.1375,29.0,-1.0374999999999999,1.075,-15.625,0.0,0.0,0.6161404027500001,-0.331388532625,0.15000000000000002
2020-04-06,2020.0,4.0,6.0,12.5,1.5499999999999998,3.375,190.125,3.3875,0.5,-5.312500000000001,28.5625,-1.8625,-0.8250000000000001,-5.75,0.0,0.0,0.870205720375,0.013467295125000112,6.199999999999999
2020-04-07,2020.0,4.0,7.0,12.5,0.0,5.625,266.25,3.675,-0.5,-12.487500000000002,30.0,-0.4875000000000001,1.3750000000000002,5.25,0.0,0.0,2.0895842079999998,-1.9985514751250002,0.0
2020-04-08,2020.0,4.0,8.0,12.5,0.0,2.75,265.125,4.4625,-0.625,-12.8375,30.0,2.15,2.6374999999999997,-9.125,0.0,0.0,3.57989929625,-0.962990521,0.0
2020-04-09,2020.0,4.0,9.0,12.5,0.0,4.75,177.5,3.25,-1.5,-11.7375,30.0,2.6875,0.5375000000000001,-8.0,0.0,0.0,0.8903492145,-0.706984102375,0.0
2020-04-10,2020.0,4.0,10.0,12.5,0.0,1.625,312.125,9.1,6.5,-14.8875,24.475,-2.1499999999999995,-4.8375,30.0,0.0,0.0,9.06087919975,-0.5369185495000003,0.0
2020-04-11,2020.0,4.0,11.0,12.5,0.0,0.25,261.0,5.525,-0.625,-15.974999999999998,29.962500000000002,-2.225,-0.07500000000000023,18.375,0.0,0.0,2.9475512983749996,-0.735169081125,0.0
2020-04-12,2020.0,4.0,12.0,12.5,0.0,2.25,156.875,4.5875,-2.375,-16.962500000000002,29.15,0.2374999999999999,2.4625,-17.875,0.0,0.0,-1.9080407262499999,2.097728176375,0.0
2020-04-13,2020.0,4.0,13.0,12.5,0.0,1.375,265.5,4.4375,-3.75,-11.65,28.4875,1.8624999999999996,1.625,-23.75,0.0,0.0,2.0777573240000002,0.40874074062500004,0.0
2020-04-14,2020.0,4.0,14.0,12.5,0.0,1.0,265.75,4.15,-1.0,-13.575,24.0625,5.375,3.5125,-18.5,0.0,0.0,3.83032120325,-0.7259259506249999,0.0
2020-04-15,2020.0,4.0,15.0,12.5,0.0,1.625,157.5,6.949999999999999,0.0,-9.875000000000002,27.099999999999998,6.975,1.5999999999999999,-5.375,0.0,0.0,5.9945106485,-0.2970708060000001,0.0
2020-04-16,2020.0,4.0,16.0,12.5,0.0,1.875,284.5,6.9,3.25,-9.6125,29.1125,1.65,-5.325,22.75,0.0,0.0,4.028052768375,-1.19264754125,0.0
2020-04-17,2020.0,4.0,17.0,12.5,0.0,7.875,157.5,10.1125,-4.625,-13.9,28.650000000000002,1.2,-0.45,-26.75,0.0,0.0,-8.384716200374998,4.973692644375,0.0
2020-04-18,2020.0,4.0,18.0,12.5,0.3,2.5,153.875,7.049999999999999,1.875,-4.2125,28.475,0.5,-0.6999999999999998,-0.375,0.0,0.0,6.4173436385,-0.12677668300000006,1.2
2020-04-19,2020.0,4.0,19.0,12.5,0.0,8.125,258.25,7.2625,2.375,-7.4125,29.975,1.9375,1.4375000000000002,30.5,0.0,0.0,7.015992781625,-0.30365676587500035,0.0
2020-04-20,2020.0,4.0,20.0,12.5,0.0,4.75,208.25,7.012499999999999,0.5,-9.7125,29.975,-1.6875,-3.625,-0.5,0.0,0.0,2.9455010962499997,0.29787780924999996,0.0
2020-04-21,2020.0,4.0,21.0,12.5,0.0,8.125,245.5,2.525,1.25,-7.3125,26.8375,-2.0875000000000004,-0.39999999999999997,10.375,0.0,0.0,1.249752645,-0.5449376716250001,0.0
2020-04-22,2020.0,4.0,22.0,12.5,0.0,5.25,267.375,6.0125,1.75,-14.150000000000002,29.9,-1.0500000000000003,1.0374999999999999,3.25,0.0,0.0,3.0475341638749995,-0.38736691875,0.0
2020-04-23,2020.0,4.0,23.0,12.5,0.0,4.5,271.625,5.5875,0.75,-18.049999999999997,30.0,-1.2625000000000002,-0.2125,19.875,0.0,0.0,2.84725026625,-0.24321770099999995,0.0
2020-04-24,2020.0,4.0,24.0,12.5,0.0,2.75,182.75,4.812500000000001,0.25,-19.3625,30.0,-1.025,0.23750000000000002,-0.25,0.0,0.0,2.48260916475,-1.1159029125000002,0.0
2020-04-25,2020.0,4.0,25.0,12.5,0.0,1.25,211.375,3.925,2.375,-23.6,29.65,1.85,2.875,11.375,0.0,0.0,3.5865635538750005,-0.7063188766249999,0.0
2020-04-26,2020.0,4.0,26.0,12.5,0.0,0.25,267.25,4.574999999999999,1.0,-22.25,29.0125,4.725,2.8750000000000004,15.5,0.0,0.0,2.9553322486249995,-2.858058851375,0.0
2020-04-27,2020.0,4.0,27.0,12.5,0.0,0.5,167.0,2.575,-3.625,-18.962500000000002,26.925,7.637499999999999,2.9125000000000005,-1.25,0.0,0.0,-0.9016293645,1.221130127875,0.0
2020-04-28,2020.0,4.0,28.0,12.5,0.0,0.5,226.0,3.6625,-3.625,-14.162500000000001,27.312500000000004,7.7,0.06250000000000001,-46.625,0.0,0.0,1.030176436375,-0.772459863875,0.0
2020-04-29,2020.0,4.0,29.0,12.5,0.0,3.0,292.625,3.1375,2.875,-17.3625,25.6375,9.0,1.3000000000000003,6.375,0.0,0.0,2.584901165,-1.2875597546249997,0.0
2020-04-30,2020.0,4.0,30.0,12.5,0.0,1.625,287.625,2.5500000000000003,-2.375,-15.275,24.512500000000003,10.0875,1.0875,4.25,0.0,0.0,0.36547997512500013,-0.57075731625,0.0
2020-05-01,2020.0,5.0,1.0,12.5,0.0,0.25,225.25,3.6125,-1.75,-13.4625,24.224999999999998,11.65,1.5625,-23.5,0.0,0.0,1.370175294875,-0.8428166501250001,0.0
2020-05-02,2020.0,5.0,2.0,12.5,0.0,2.5,279.625,4.8125,-2.0,-12.3125,23.075000000000003,13.6625,2.0124999999999997,-18.5,0.0,0.0,3.0510166307500004,-1.0207070096250002,0.0
2020-05-03,2020.0,5.0,3.0,12.5,0.0,1.375,220.5,9.175,3.25,-3.1874999999999996,22.225,9.45,-4.2125,11.375,0.0,0.0,8.927422186375,-1.1258142628749999,0.0
2020-05-04,2020.0,5.0,4.0,12.5,0.0,7.0,167.875,6.6625,-2.75,1.25,29.4625,7.937500000000001,-1.5125000000000002,-1.5,0.0,0.0,-1.4287397995,2.3616186837499997,0.0
2020-05-05,2020.0,5.0,5.0,12.5,0.0,4.75,156.875,6.975,-8.125,0.39999999999999997,29.975,10.975000000000001,3.0374999999999996,-32.25,0.0,0.0,-6.241738533375,2.8401563845,0.0
2020-05-06,2020.0,5.0,6.0,12.5,0.05,6.75,215.75,8.1625,7.25,2.1875,25.924999999999997,4.1125,-6.862500000000001,-0.25,2.5,3.3,7.5547943403749995,-1.163096316,0.2
2020-05-07,2020.0,5.0,7.0,12.5,1.95,4.875,260.75,7.875,2.875,-1.05,29.2,0.07500000000000012,-4.0375000000000005,27.625,0.15,8.299999999999999,7.64809438975,-1.009488642375,7.8
2020-05-08,2020.0,5.0,8.0,12.5,0.6749999999999999,7.0,215.25,9.3125,0.375,-4.3500000000000005,29.6875,-2.625,-2.7,14.625,0.25,0.9,8.950847561,-0.907774146,2.6999999999999997
2020-05-09,2020.0,5.0,9.0,12.5,0.0125,5.625,250.625,4.687500000000001,-1.25,-12.549999999999999,29.9125,1.6625,4.2875,1.5,0.0,0.0,2.2078660231250002,-1.0215928525,0.05
2020-05-10,2020.0,5.0,10.0,12.5,0.5,3.875,277.875,9.700000000000001,8.5,-7.6625000000000005,30.0,-0.3875000000000002,-2.05,20.125,0.0,0.4,8.427395268375001,-1.4866351572499998,2.0
2020-05-11,2020.0,5.0,11.0,12.5,0.0,4.5,187.5,3.7875,-4.75,-11.799999999999999,30.0,1.0500000000000003,1.4374999999999998,20.125,0.0,0.0,1.5817576975,0.258205341625,0.0
2020-05-12,2020.0,5.0,12.0,12.5,0.0,3.375,137.5,5.6,-5.5,-10.0875,29.9375,6.2,5.15,-47.375,0.0,0.0,-4.211361748375,3.190248440749999,0.0
2020-05-13,2020.0,5.0,13.0,12.5,0.5375,6.75,303.625,5.1125,0.125,-4.800000000000001,29.8,4.9375,-1.2625000000000002,-18.25,0.0,0.0,2.74049035925,-2.4950436806250003,2.15
2020-05-14,2020.0,5.0,14.0,12.5,0.0125,3.375,256.625,5.0,-1.625,-6.775,29.95,6.224999999999999,1.2874999999999999,-4.75,0.0,0.0,1.14654884225,-1.4894584280000003,0.05
2020-05-15,2020.0,5.0,15.0,10.5,0.0,3.0,222.66666666666666,4.583333333333333,2.0,-5.083333333333333,30.0,6.6499999999999995,0.5499999999999999,-3.3333333333333335,0.0,0.0,3.113650277833333,-1.3003120169999998,0.0
2020-05-16,2020.0,5.0,16.0,14.0,0.0,2.857142857142857,328.0,6.3,-0.42857142857142855,-6.257142857142858,30.0,9.485714285714284,3.042857142857143,36.285714285714285,0.0,0.0,4.620757583,-3.255139871,0.0
2020-05-17,2020.0,5.0,17.0,12.5,0.0,0.25,260.375,6.8125,0.75,-10.575,29.374999999999996,8.649999999999999,-0.22499999999999998,-11.0,0.0,0.0,6.369381664374999,-1.57021893275,0.0
2020-05-18,2020.0,5.0,18.0,12.5,0.0,1.375,136.625,5.6625,-4.375,-9.875000000000002,26.7875,8.375,-0.27500000000000024,-19.5,0.0,0.0,-1.1229182194999998,2.5342888890000004,0.0
2020-05-19,2020.0,5.0,19.0,12.5,0.025,5.75,238.125,4.2625,0.75,-4.25,28.7625,8.025,-0.34999999999999987,-15.125,0.0,0.0,1.7104629135,-0.655884041,0.1
2020-05-20,2020.0,5.0,20.0,12.5,0.025,5.625,196.25,1.975,2.625,-0.6749999999999999,28.637500000000003,8.924999999999999,0.9000000000000001,21.625,0.0,0.0,-0.6029082268750001,0.4811821169999999,0.1
2020-05-21,2020.0,5.0,21.0,12.5,0.0,5.875,252.75,4.525,3.625,-4.0375000000000005,26.525000000000002,10.187499999999998,1.2625,34.375,0.0,0.0,4.154200776374999,-0.7570020485,0.0
2020-05-22,2020.0,5.0,22.0,12.5,0.0,4.125,211.0,5.5874999999999995,0.375,0.3125,28.65,8.2375,-1.95,-4.875,0.9,0.2,1.763374588125,-0.8889236762500001,0.0
2020-05-23,2020.0,5.0,23.0,12.5,0.9625,7.25,306.875,9.3,1.5,0.6250000000000001,29.6875,3.2375,-5.0,19.125,1.0,12.1,9.157456478875,-1.3209531860000001,3.85
2020-05-24,2020.0,5.0,24.0,12.5,0.0375,6.75,305.5,4.949999999999999,-1.125,-2.2375000000000003,30.0,4.6375,1.4000000000000001,-1.125,0.0,0.0,4.4215565685,-1.6715176236250002,0.15
2020-05-25,2020.0,5.0,25.0,12.5,1.6,8.375,129.375,6.1375,0.25,-0.3375,25.475,2.7,-1.9375,-5.875,1.9000000000000001,13.950000000000001,5.618692915625,-0.08725444625000003,6.4
2020-05-26,2020.0,5.0,26.0,12.5,1.35,6.125,215.875,4.074999999999999,2.0,-1.3375,27.8,1.6625,-1.0374999999999999,16.25,0.8999999999999999,3.85,3.9691297207500003,-0.7135206198749999,5.4
2020-05-27,2020.0,5.0,27.0,12.5,0.0,3.625,282.75,3.875,-4.625,-5.0125,30.0,3.9125,2.25,-14.625,0.0,0.0,2.0769567080000004,-2.247802423875,0.0
2020-05-28,2020.0,5.0,28.0,12.5,0.1375,2.5,256.75,4.6625,-4.625,-3.45,30.0,5.7625,1.85,-41.375,0.0,0.0,-0.07049064450000013,-1.00014744125,0.55
2020-05-29,2020.0,5.0,29.0,12.5,0.725,2.25,168.75,5.375,2.0,-3.075,29.475,3.8,-1.9625,-10.375,3.8000000000000003,5.0,3.884201531625,-0.9545681005000001,2.9
2020-05-30,2020.0,5.0,30.0,12.5,0.0,7.0,285.625,4.8875,3.125,-3.5625000000000004,30.0,4.8125,1.0125000000000002,22.25,0.0,0.0,2.1292717092499998,-1.5121330268749997,0.0
2020-05-31,2020.0,5.0,31.0,12.5,0.0,3.0,210.875,4.5874999999999995,-1.875,-3.5875000000000004,30.0,7.5125,2.6999999999999997,1.5,0.0,0.0,0.8254080541249998,0.6814470768749998,0.0
2020-06-01,2020.0,6.0,1.0,12.5,0.0,5.625,248.625,5.8875,2.5,-4.925,30.0,7.6,0.08750000000000004,22.625,0.0,0.0,5.090448583375,-0.0682544125,0.0
2020-06-02,2020.0,6.0,2.0,12.5,0.0,2.25,281.625,4.887500000000001,-1.875,-5.862500000000001,30.0,9.6625,2.0625000000000004,-10.625,0.0,0.0,3.116432100625,-2.6104306307500003,0.0
2020-06-03,2020.0,6.0,3.0,12.5,0.9249999999999999,4.875,196.875,2.5,-2.25,-2.3875,29.712500000000002,9.1125,-0.55,-14.625,0.0,0.0,-0.556936283875,-0.9235784747499999,3.6999999999999997
2020-06-04,2020.0,6.0,4.0,12.5,0.0,2.5,254.625,3.6,1.75,-4.2749999999999995,30.0,11.987499999999999,2.875,0.5,0.0,0.0,1.9644301361249996,-1.2039373111249998,0.0
2020-06-05,2020.0,6.0,5.0,12.5,0.0,0.0,175.375,5.4125,-4.0,-5.0,29.475,13.275,1.2875,-13.0,0.0,0.0,-3.8518514765,1.04569156025,0.0
2020-06-06,2020.0,6.0,6.0,12.5,0.0,2.5,163.25,3.3249999999999997,-0.375,-0.3124999999999999,29.0625,12.112499999999999,-1.1624999999999999,-20.625,0.0,0.0,-2.273702490625,1.3228869345,0.0
2020-06-07,2020.0,6.0,7.0,12.5,0.425,4.625,219.0,8.762500000000001,4.375,-0.85,29.05,6.4875,-5.625,19.25,0.5,0.75,8.4861848065,-0.9391996246250001,1.7
2020-06-08,2020.0,6.0,8.0,12.5,0.8999999999999999,7.0,164.25,8.187499999999998,1.0,-3.2,30.0,5.2375,-1.2500000000000002,28.375,2.8999999999999995,1.4000000000000001,3.3891849337499993,1.48025064575,3.5999999999999996
2020-06-09,2020.0,6.0,9.0,12.5,0.075,1.375,254.75,8.0,0.625,-0.3374999999999998,30.0,7.7,2.4625,-4.875,0.0,0.15000000000000002,3.1901172911250004,0.37243330775000016,0.3
2020-06-10,2020.0,6.0,10.0,12.5,0.2,4.625,141.25,8.225,-4.125,2.3125,29.4375,8.887500000000001,1.1875000000000002,-17.875,1.55,2.55,-1.9378672746250005,3.5206161071249995,0.8
2020-06-11,2020.0,6.0,11.0,12.5,0.5625,1.375,238.625,6.599999999999999,2.125,1.5000000000000002,29.65,8.6875,-0.2,-1.125,3.3,0.75,4.79138201175,-1.624994578,2.25
2020-06-12,2020.0,6.0,12.0,12.5,0.25,6.75,270.875,6.1625,1.5,1.1375,29.2625,8.9625,0.275,-1.625,0.0,0.0,1.494133984875,-2.621487863875,1.0
2020-06-13,2020.0,6.0,13.0,12.5,1.3124999999999998,6.125,179.375,6.5125,0.875,2.9875000000000003,29.725,6.425,-2.5374999999999996,28.625,0.0,0.0,-2.221484327125,3.2559366469999995,5.249999999999999
2020-06-14,2020.0,6.0,14.0,12.5,0.8375,5.625,157.5,3.8499999999999996,-1.875,4.35,28.1625,9.787500000000001,3.3625,-8.875,0.4,0.0,-2.637892917,1.6609223960000001,3.35
2020-06-15,2020.0,6.0,15.0,12.5,2.7249999999999996,8.125,213.625,5.25,-0.25,5.0875,28.025,8.149999999999999,-1.6375,-7.0,0.8500000000000001,1.0,3.6812548903750004,-1.634339925,10.899999999999999
2020-06-16,2020.0,6.0,16.0,12.5,1.65,6.75,347.375,8.649999999999999,-1.0,3.3000000000000003,29.95,6.6375,-1.5125,-6.875,0.35,0.1,8.41212365475,-1.4546326150000002,6.6
2020-06-17,2020.0,6.0,17.0,12.5,0.0625,4.125,318.75,4.8125,0.875,0.31249999999999983,30.0,9.8625,3.225,3.75,0.0,0.0,4.253092297,-1.467367524,0.25
2020-06-18,2020.0,6.0,18.0,12.5,0.0,1.375,147.0,3.6625,-2.875,-1.0999999999999999,29.0375,13.274999999999999,3.4125,-5.25,0.0,0.0,-2.38296355625,1.8426645124999999,0.0
2020-06-19,2020.0,6.0,19.0,12.5,0.0,6.125,188.875,4.95,0.0,1.3250000000000002,29.175,14.8625,1.5875,-13.875,0.0,0.0,-0.18953173262500012,0.9364158121249999,0.0
2020-06-20,2020.0,6.0,20.0,12.5,0.0,3.625,251.125,4.35,-0.875,2.8875,26.025,15.875,1.0125,-3.25,0.0,0.0,3.203788728625,-0.6531689130000004,0.0
2020-06-21,2020.0,6.0,21.0,12.5,2.55,5.875,182.5,7.8375,2.375,5.9125000000000005,23.825,8.899999999999999,-6.975,3.0,0.2,11.2,7.7884166294999995,0.2541144612499998,10.2
2020-06-22,2020.0,6.0,22.0,12.5,3.2,7.125,284.875,7.45,1.375,4.5,26.3125,6.8500000000000005,-2.05,20.375,0.1,1.5,5.099263836000001,-1.2454256550000002,12.8
2020-06-23,2020.0,6.0,23.0,12.5,0.025,4.125,189.875,3.6500000000000004,-1.25,0.8999999999999999,30.0,10.3,3.4499999999999997,-1.75,0.0,0.1,0.6627607584999999,0.2671713830000001,0.1
2020-06-24,2020.0,6.0,24.0,12.5,0.0,2.75,244.5,4.45,0.375,1.0374999999999999,30.0,12.6,2.3000000000000003,-4.375,0.0,0.0,3.9879772808750005,-0.5700341162500002,0.0
2020-06-25,2020.0,6.0,25.0,12.5,0.07500000000000001,5.0,223.25,3.9000000000000004,-1.25,0.4,29.9375,10.737499999999997,-1.8625000000000003,-4.25,0.0,0.0,0.32606936799999986,-0.029570885624999876,0.30000000000000004
2020-06-26,2020.0,6.0,26.0,12.5,0.025,5.25,194.5,6.325,-0.875,2.0749999999999997,29.9125,11.0,0.26250000000000007,-2.75,0.0,0.0,-2.416745014,1.910507709375,0.1
2020-06-27,2020.0,6.0,27.0,12.5,0.125,5.625,143.875,6.1499999999999995,0.5,3.325,29.4125,10.1125,-0.8874999999999998,-11.625,0.05,1.3,2.976294497625,1.0733723029999998,0.5
2020-06-28,2020.0,6.0,28.0,12.5,0.0,0.5,222.625,5.3500000000000005,0.5,3.8375000000000004,29.9625,12.0625,1.9500000000000002,7.0,0.05,0.0,4.20589465625,-1.09640233875,0.0
2020-06-29,2020.0,6.0,29.0,12.5,0.0,0.25,262.25,5.2875,3.25,2.5875,29.9875,13.012500000000003,0.9500000000000002,20.5,0.0,0.0,5.1763238486250005,-0.585861873375,0.0
2020-06-30,2020.0,6.0,30.0,12.5,1.0,5.0,230.75,2.4625,1.375,4.6625,29.7625,10.000000000000002,-3.0124999999999997,19.25,0.0,0.05,0.76716127375,-0.66786234925,4.0
