Date,R1,R2,R3,R4,R5,R6,R7,R8,WD,WV
2020/9/8 16:00,0.3,0.7,0.1,0.7,0,0.6,0,0.7,2,3.936666667
2020/9/8 17:00,1.2,1.4,1.2,1.1,0.8,1,1.1,1.1,2,4.6
2020/9/8 18:00,1.7,1.9,1.7,1.7,1.6,1.7,1.7,1.9,2,0.772463768
2020/9/8 19:00,0.9,0.9,1,1,1.1,1.1,1,0.8,3,3.742857143
2020/9/8 20:00,1.6,1.4,1.7,1.4,1.9,1.7,1.7,1.6,4,5.333898305
2020/9/8 21:00,0.9,0.6,0.9,0.7,0.8,1,0.7,0.6,3,5.641666667
2020/9/8 22:00,0.5,0.3,0.3,0.4,0.7,0.4,0.7,0.3,3,4.276666667
2020/9/8 23:00,0.7,0.7,0.8,0.9,0.8,0.8,0.7,0.7,2,4.053333333
2020/9/9 0:00,0.6,0.5,0.5,0.4,0.4,0.6,0.4,0.5,2,3.874242424
2020/9/9 1:00,0,0,0.1,0,0,0,0.1,0,2,4.175757576
2020/9/9 2:00,0,0,0,0.1,0.2,0.1,0,0,3,2.238888889
2020/9/9 3:00,0,0.1,0.1,0,0.1,0,0.1,0.1,3,2.226666667
2020/9/9 4:00,0.1,0,0,0,0,0,0,0,4,0.194
2020/9/9 5:00,0,0.2,0,0,0,0,0.1,0.1,4,1.696825397
2020/9/9 6:00,0.7,0.7,0.5,0.5,0.6,0.3,0.5,0.4,2,3.355555556
2020/9/9 7:00,1.9,2.8,3.3,2.5,3.1,1.9,3,3.2,2,10.46792453
2020/9/9 8:00,0.5,0.3,0.7,0.3,0.3,1,0.3,0.7,2,11.77037037
2020/9/9 9:00,0,0,0,0,0.2,0.1,0.1,0,2,10.05555556
2020/9/9 10:00,0,0,0,0,0,0,0,0,1,11.7
2020/9/9 11:00,0,0,0,0,0,0,0,0,1,11.55862069
2020/9/9 12:00,0,0,0,0,0,0,0,0,1,11.77142857
2020/9/9 13:00,0,0,0,0,0,0,0,0,2,12.80666667
2020/9/9 14:00,0,0,0,0,0,0,0,0,2,13.5637931
2020/9/9 15:00,0,0,0,0,0,0,0,0,1,10.77833333
2020/9/9 16:00,0,0,0,0,0,0,0,0,2,7.243333333
2020/9/9 17:00,0,0,0,0,0,0,0,0,1,6.791666667
2020/9/9 18:00,0,0,0,0,0,0,0,0,1,8.835555556
2020/9/9 19:00,0,0,0,0,0,0,0,0,1,8.101515152
2020/9/9 20:00,0,0,0,0,0,0,0,0,1,6.351785714
2020/9/9 21:00,0,0,0,0,0,0,0,0,3,5.374242424
2020/9/9 22:00,0,0,0,0,0,0,0,0,1,3.173333333
2020/9/9 23:00,0,0,0,0,0,0,0,0,1,4.29
2020/9/10 0:00,0,0,0,0,0,0,0,0,5,1.42
2020/9/10 1:00,0,0,0,0,0,0,0,0,10,0.394339623
2020/9/10 2:00,0,0,0,0,0,0,0,0,11,4.832692308
2020/9/10 3:00,0,0,0,0,0,0,0,0,12,3.45
2020/9/10 4:00,0,0,0,0,0,0,0,0,1,5.34
2020/9/10 5:00,0,0,0,0,0,0,0,0,1,9.631666667
2020/9/10 6:00,0,0,0,0,0,0,0,0,2,9.560655738
2020/9/10 7:00,0,0,0,0,0,0,0,0,2,10.16666667
2020/9/10 8:00,0,0,0,0,0,0,0,0,2,7.775675676
2020/9/10 9:00,0,0,0,0,0,0,0,0,2,3.467241379
2020/9/10 10:00,0,0,0,0,0,0,0,0,7,0.69
2020/9/10 11:00,0,0,0,0,0,0,0,0,4,2.660714286
2020/9/10 12:00,0,0,0,0,0,0,0,0,5,3.107142857
2020/9/10 13:00,0,0,0,0,0,0,0,0,2,5.033333333
2020/9/10 14:00,0,0,0,0,0,0,0,0,4,4.439622642
2020/9/10 15:00,0,0,0,0,0,0,0,0,3,3.252542373
2020/9/10 16:00,0,0,0,0,0,0,0,0,5,2.610810811
2020/9/10 17:00,0,0,0,0,0,0,0,0,2,1.75
2020/9/10 18:00,0,0,0,0,0,0,0,0,7,4.825
2020/9/10 19:00,0,0,0,0,0,0,0,0,6,6.67
2020/9/10 20:00,0,0,0,0,0,0,0,0,6,8.805
2020/9/10 21:00,0,0,0,0,0,0,0,0,7,11.14067797
2020/9/10 22:00,0,0,0,0,0,0,0,0,7,10.44
2020/9/10 23:00,0,0,0,0,0,0,0,0,7,9.285714286
2020/9/11 0:00,0,0,0,0,0,0,0,0,7,5.893939394
2020/9/11 1:00,0,0,0,0,0,0,0,0,8,4.797777778
2020/9/11 2:00,0,0,0,0,0,0,0,0,7,1.606521739
2020/9/11 3:00,0,0,0,0,0,0,0,0,1,2.971153846
2020/9/11 4:00,0,0,0,0,0,0,0,0,2,4.066666667
2020/9/11 5:00,0,0,0,0,0,0,0,0,1,4.16779661
2020/9/11 6:00,0,0,0,0,0,0,0,0,2,2.044736842
2020/9/11 7:00,0,0,0,0,0,0,0,0,1,5.859677419
2020/9/11 8:00,0,0,0,0,0,0,0,0,5,3.406060606
2020/9/11 9:00,0,0,0,0,0,0,0,0,8,0.423809524
2020/9/11 10:00,0.1,0,0,0,0,0.1,0,0,8,6.606666667
2020/9/11 11:00,0,0,0,0,0,0,0,0,9,14.61333333
2020/9/11 12:00,0,0,0,0,0,0,0,0,9,12.98833333
2020/9/11 13:00,0,0,0,0,0,0,0,0,9,10.855
2020/9/11 14:00,0,0,0,0,0,0,0,0,9,10.29152542
2020/9/11 15:00,0,0,0,0,0,0,0,0,8,7.204918033
2020/9/11 16:00,0,0,0,0,0,0,0,0,7,5.986956522
2020/9/11 17:00,0,0,0,0,0,0,0,0,5,4.687179487
2020/9/11 18:00,0,0,0,0,0,0,0,0,2,5.477358491
2020/9/11 19:00,0,0,0,0,0,0,0,0,1,6.753030303
2020/9/11 20:00,0,0,0,0,0,0,0,0,1,6.97
2020/9/11 21:00,0,0,0,0,0,0,0,0,1,6.331666667
2020/9/11 22:00,0,0,0,0,0,0,0,0,1,7.93
2020/9/11 23:00,0,0,0,0,0,0,0,0,1,5.547619048
2020/9/12 0:00,0,0,0,0,0,0,0,0,7,2.348333333
2020/9/12 1:00,0,0,0,0,0,0,0,0,2,6.486666667
2020/9/12 2:00,0,0,0,0,0,0,0,0,1,14.63611111
2020/9/12 3:00,0,0,0,0,0,0,0,0,1,18.70833333
2020/9/12 4:00,0,0,0,0,0,0,0,0,2,16.252
2020/9/12 5:00,0,0,0,0,0,0,0,0,2,15.00285714
2020/9/12 6:00,0,0,0,0,0,0,0,0,2,12.55666667
2020/9/12 7:00,0,0,0,0,0,0,0,0,2,10.66666667
2020/9/12 8:00,0,0,0,0,0,0,0,0,2,9.12
2020/9/12 9:00,0,0,0,0,0,0,0,0,3,4.828333333
2020/9/12 10:00,0,0,0,0,0,0,0,0,5,2.049152542
2020/9/12 11:00,0,0,0,0,0,0,0,0,8,0.663333333
2020/9/12 12:00,0,0,0,0,0,0,0,0,9,0.666666667
2020/9/12 13:00,0,0,0,0,0,0,0,0,9,0.5
2020/9/12 14:00,0,0,0,0,0,0,0,0,8,0.586440678
2020/9/12 15:00,0,0,0,0,0,0,0,0,7,3.836666667
2020/9/12 16:00,0,0,0,0,0,0,0,0,6,5.505555556
2020/9/12 17:00,0,0,0,0,0,0,0,0,,
2020/9/12 18:00,0,0,0,0,0,0,0,0,,
2020/9/12 19:00,0,0,0,0,0,0,0,0,6,0.480769231
2020/9/12 20:00,0,0,0,0,0,0,0,0,7,0.455
2020/9/12 21:00,0,0,0,0,0,0,0,0,6,0.477966102
2020/9/12 22:00,0,0,0,0,0,0,0,0,4,0.243333333
2020/9/12 23:00,0,0,0,0,0,0,0,0,1,0.263333333
2020/9/13 0:00,0,0,0,0,0,0,0,0,2,0.473684211
2020/9/13 1:00,0,0,0,0,0,0,0,0,2,3.808695652
2020/9/13 2:00,0,0,0,0,0,0,0,0,2,6.52244898
2020/9/13 3:00,0,0.1,0,0,0,0,0,0.1,2,6.203703704
2020/9/13 4:00,0.1,0.3,0.2,0.2,0,0,0,0.3,2,6.677777778
2020/9/13 5:00,2.1,2.9,1.6,1.7,1.6,0.8,1.8,2.4,2,8.090909091
2020/9/13 6:00,2.5,2.9,3.8,2.5,2.7,3.1,2.9,3,,
2020/9/13 7:00,0.5,0.4,0.8,0.6,0.6,1.1,0.6,0.4,,
2020/9/13 8:00,1.1,1,1,0.9,0.8,0.6,0.8,0.8,,
2020/9/13 9:00,0.4,0,0.5,0.1,0.4,0.7,0.4,0.1,,
2020/9/13 10:00,0,0,0,0,0.2,0,0,0,,
2020/9/13 11:00,0,0,0,0,0,0,0,0,,
2020/9/13 12:00,0,0,0,0,0,0,0,0,,
2020/9/13 13:00,0,0,0,0,0,0,0,0,,
2020/9/13 14:00,0,0,0,0,0,0,0,0,,
2020/9/13 15:00,0,0,0,0,0,0,0,0,,
2020/9/13 16:00,0.4,0,0.2,0,0,0.2,0.8,0,,
2020/9/13 17:00,0.2,0,0.1,0,0.3,0.1,0.2,0.1,,
2020/9/13 18:00,1.2,0.7,0.4,1,1.6,0.6,1.2,0.8,2,4.731034483
2020/9/13 19:00,0.1,0.2,0.1,0.1,0.5,0.5,0.1,0.1,1,3.705
2020/9/13 20:00,0,0,0,0,0,0,0.1,0.1,5,1.252542373
2020/9/13 21:00,0,0,0.1,0,0.2,0,0,0,9,0.540816327
2020/9/13 22:00,0,0,0,0,0,0,0.1,0,9,1.902222222
2020/9/13 23:00,0,0,0,0,0.2,0,0,0,7,8.256410256
2020/9/14 0:00,0,0,0.1,0,0,0,0,0,7,8.658064516
2020/9/14 1:00,0,0,0,0,0,0,0,0,7,7.065454545
2020/9/14 2:00,0,0,0,0,0,0,0,0,9,6.932
2020/9/14 3:00,0,0,0,0,0,0,0,0,9,0.367307692
2020/9/14 4:00,0.5,0.5,0.5,0.4,0.7,0.3,0.6,0.5,9,0.270588235
2020/9/14 5:00,0.1,0.1,0,0,0.1,0.3,0.1,0,4,0.431707317
2020/9/14 6:00,0,0.1,0.1,0,0,0,0,0.1,8,1.062068966
2020/9/14 7:00,0,0,0,0.1,0,0,0,0,9,0.254166667
2020/9/14 8:00,0,0,0,0,0,0,0,0,9,0.377419355
2020/9/14 9:00,0,0,0,0,0,0,0,0,9,0.665714286
2020/9/14 10:00,0,0,0,0,0,0,0,0,2,4.766666667
2020/9/14 11:00,0,0,0,0,0,0,0,0,2,6.072881356
2020/9/14 12:00,0,0,0,0,0,0,0,0,2,11.20169492
2020/9/14 13:00,0,0,0,0,0,0,0,0,2,12.83965517
2020/9/14 14:00,0,0,0,0,0,0,0,0,1,12.78363636
2020/9/14 15:00,0,0,0,0,0,0,0,0,1,11.81206897
2020/9/14 16:00,1.1,3.5,1.1,1.1,0,0.4,0.6,3.6,1,18.52807018
2020/9/14 17:00,5.6,6.5,6.3,5.5,3.3,6.3,4.5,6.3,1,16.79
2020/9/14 18:00,0.5,0.4,0.6,0.3,0.1,0.9,0.3,0.4,2,11.105
2020/9/14 19:00,0,0,0,0,0,0,0,0,1,10.32777778
2020/9/14 20:00,0.8,2,0.8,0.8,0.4,0.9,0.4,1.7,1,9.888333333
2020/9/14 21:00,0.1,0.1,0.2,0.1,0.1,0.3,0,0.3,1,8.361666667
2020/9/14 22:00,0.2,0.3,0.1,0.1,0,0.1,0,0.2,2,6.99
2020/9/14 23:00,0,0,0,0,0,0,0,0,1,3.573333333
2020/9/15 0:00,0,0.1,0,0,0,0,0,0,1,0
2020/9/15 1:00,0,0,0,0,0,0,0,0,1,0
2020/9/15 2:00,0,0,0,0,0,0,0,0,2,0
2020/9/15 3:00,0,0,0,0,0,0,0,0,2,0
2020/9/15 4:00,0,0,0,0,0,0,0,0,4,0
2020/9/15 5:00,0,0,0,0,0,0,0,0,4,0
2020/9/15 6:00,0,0,0,0,0,0,0,0,,
2020/9/15 7:00,0,0,0,0,0,0,0,0,10,0
2020/9/15 8:00,0,0,0,0,0,0,0,0,3,0
2020/9/15 9:00,0,0,0,0,0,0,0,0,2,0
2020/9/15 10:00,0,0,0,0,0,0,0,0,2,0
2020/9/15 11:00,0,0,0,0,0,0,0,0,2,0.002564103
2020/9/15 12:00,0,0,0,0,0,0,0,0,3,0.7
2020/9/15 13:00,0,0,0,0,0,0,0,0,7,2.35483871
2020/9/15 14:00,0,0,0,0,0,0,0,0,4,3.303448276
2020/9/15 15:00,0,0,0,0,0,0,0,0,2,5.298333333
2020/9/15 16:00,0,0,0,0,0,0,0,0,1,9.286440678
2020/9/15 17:00,0,0,0,0,0,0,0,0,2,8.385
2020/9/15 18:00,0,0,0,0,0,0,0,0,2,6.313793103
2020/9/15 19:00,0,0,0,0,0,0,0,0,4,2.33220339
2020/9/15 20:00,0,0,0,0,0,0,0,0,8,0.398333333
2020/9/15 21:00,0,0,0,0,0,0,0,0,9,0.546666667
2020/9/15 22:00,0,0,0,0,0,0,0,0,8,0.613157895
2020/9/15 23:00,0,0,0,0,0,0,0,0,7,0.671428571
2020/9/16 0:00,0,0,0,0,0,0,0,0,7,0.658064516
2020/9/16 1:00,0,0,0,0,0,0,0,0,8,0.63
2020/9/16 2:00,0,0,0,0,0,0,0,0,7,0.62244898
2020/9/16 3:00,0,0,0,0,0,0,0,0,8,0.459183673
2020/9/16 4:00,0,0,0,0,0,0,0,0,10,0.433333333
2020/9/16 5:00,0,0,0,0,0,0,0,0,11,0.404651163
2020/9/16 6:00,0,0,0,0,0,0,0,0,11,0.397619048
2020/9/16 7:00,0,0,0,0,0,0,0,0,2,0.3375
2020/9/16 8:00,0,0,0,0,0,0,0,0,2,2.444444444
2020/9/16 9:00,0,0,0,0,0,0,0,0,2,4.575
2020/9/16 10:00,0,0,0,0,0,0,0,0,1,5.215
2020/9/16 11:00,0,0,0,0,0,0,0,0,2,9.2
2020/9/16 12:00,0,0,0,0,0,0,0,0,2,12.93898305
2020/9/16 13:00,0,0,0,0,0,0,0,0,2,13.45172414
2020/9/16 14:00,0,0,0,0,0,0,0,0,2,12.5559322
2020/9/16 15:00,0,0,0,0,0,0,0,0,2,9.744444444
2020/9/16 16:00,0,0,0,0,0,0,0,0,2,12.768
2020/9/16 17:00,0,0,0,0,0,0,0,0,2,12.94333333
2020/9/16 18:00,0,0,0,0,0,0,0,0,2,9.545454545
2020/9/16 19:00,0,0,0,0,0,0,0,0,2,3.715873016
2020/9/16 20:00,0,0,0,0,0,0,0,0,2,2.709433962
2020/9/16 21:00,0,0,0,0,0,0,0,0,4,2.592063492
2020/9/16 22:00,0,0,0,0,0,0,0,0,1,3.665079365
2020/9/16 23:00,0,0,0,0,0,0,0,0,1,5.821666667
2020/9/17 0:00,0,0,0,0,0,0,0,0,1,10.11509434
2020/9/17 1:00,0.1,0,0,0,0,0,0,0,5,3.448333333
2020/9/17 2:00,0.2,0,0,0.1,0,0.1,0.1,0,8,0.222580645
2020/9/17 3:00,0,0,0,0,0,0,0,0,6,2.369811321
2020/9/17 4:00,0,0,0,0,0,0.1,0,0,12,3.070731707
2020/9/17 5:00,0,0,0,0,0,0,0,0,11,1.945945946
2020/9/17 6:00,0,0,0,0,0,0,0,0,9,0.309259259
2020/9/17 7:00,0,0.1,0,0,0,0,0,0,9,0.339655172
2020/9/17 8:00,0,0,0.1,0,0,0,0,0.3,10,0.458823529
2020/9/17 9:00,0,0,0,0,0,0,0,0,10,0.485
2020/9/17 10:00,0,0,0,0,0,0,0,0,10,0.5
2020/9/17 11:00,0,0,0,0,0,0,0,0,10,5.713333333
2020/9/17 12:00,0,0,0,0,0,0,0,0,9,5.504255319
2020/9/17 13:00,0,0,0,0,0,0,0,0,10,4.911538462
2020/9/17 14:00,0,0,0,0,0,0,0,0,10,2.524324324
2020/9/17 15:00,0,0,0,0,0,0,0,0,11,4.058333333
2020/9/17 16:00,0,0,0,0,0,0,0,0,4,3.731666667
2020/9/17 17:00,0,0,0,0,0,0,0,0,2,3.933333333
2020/9/17 18:00,0,0,0,0,0,0,0,0,1,6.936666667
2020/9/17 19:00,0,0,0,0,0,0,0,0,2,6.418333333
2020/9/17 20:00,0,0,0,0,0,0,0,0,2,4.03
2020/9/17 21:00,0,0,0,0,0,0,0,0,5,3.583333333
2020/9/17 22:00,0,0,0,0,0,0,0,0,6,4.278846154
2020/9/17 23:00,0,0,0,0,0,0,0,0,8,6.823728814
2020/9/18 0:00,0,0,0,0,0,0,0,0,7,6.955172414
2020/9/18 1:00,0,0,0,0,0,0,0,0,7,6.952272727
2020/9/18 2:00,0,0,0,0,0,0,0,0,8,6.764285714
2020/9/18 3:00,0,0,0,0,0,0,0,0,8,6.935294118
2020/9/18 4:00,0,0,0,0,0,0,0,0,9,7.94137931
2020/9/18 5:00,0,0,0,0,0,0,0,0,9,7.561538462
2020/9/18 6:00,0,0,0,0,0,0,0,0,10,6.56097561
2020/9/18 7:00,0,0,0,0,0,0,0,0,11,5.415
2020/9/18 8:00,0,0,0,0,0,0,0,0,10,3.745762712
2020/9/18 9:00,0,0,0,0,0,0,0,0,8,0.870689655
2020/9/18 10:00,0,0,0,0,0,0,0,0,7,0.545
2020/9/18 11:00,0,0,0,0,0,0,0,0,7,1.336666667
2020/9/18 12:00,0,0,0,0,0,0,0,0,7,5.732608696
2020/9/18 13:00,0,0,0,0,0,0,0,0,7,5.985
2020/9/18 14:00,0,0,0,0,0,0,0,0,8,6.315254237
2020/9/18 15:00,0,0,0,0,0,0,0,0,5,4.536666667
2020/9/18 16:00,0,0,0,0,0,0,0,0,3,3.458333333
2020/9/18 17:00,0,0,0,0,0,0,0,0,5,2.254237288
2020/9/18 18:00,0,0,0,0,0,0,0,0,3,0.269491525
2020/9/18 19:00,0,0,0,0,0,0,0,0,3,2.648
2020/9/18 20:00,0,0,0,0,0,0,0,0,5,4.266666667
2020/9/18 21:00,0,0,0,0,0,0,0,0,6,5.903703704
2020/9/18 22:00,0,0,0,0,0,0,0,0,7,8.570731707
2020/9/18 23:00,0,0,0,0,0,0,0,0,7,10.95333333
2020/9/19 0:00,0,0,0,0,0,0,0,0,7,10.5775
2020/9/19 1:00,0,0,0,0,0,0,0,0,8,9.948148148
2020/9/19 2:00,0,0,0,0,0,0,0,0,9,7.245454545
2020/9/19 3:00,0,0,0,0,0,0,0,0,10,5.256
2020/9/19 4:00,0,0,0,0,0,0,0,0,10,4.088333333
2020/9/19 5:00,0,0,0,0,0,0,0,0,7,1.94
2020/9/19 6:00,0,0,0,0,0,0,0,0,3,0.25
2020/9/19 7:00,0,0,0,0,0,0,0,0,8,0.255172414
2020/9/19 8:00,0,0,0,0,0,0,0,0,9,0.129032258
2020/9/19 9:00,0,0,0,0,0,0,0,0,8,0.411764706
2020/9/19 10:00,0,0,0,0,0,0,0,0,7,0.6
2020/9/19 11:00,0,0,0,0,0,0,0,0,7,0.583333333
2020/9/19 12:00,0,0,0,0,0,0,0,0,6,1.343333333
2020/9/19 13:00,0,0,0,0,0,0,0,0,7,6.357627119
2020/9/19 14:00,0,0,0,0,0,0,0,0,5,6.116666667
2020/9/19 15:00,0,0,0,0,0,0,0,0,6,5.376923077
2020/9/19 16:00,0,0,0,0,0,0,0,0,5,5.07
2020/9/19 17:00,0,0,0,0,0,0,0,0,6,4.05
2020/9/19 18:00,0,0,0,0,0,0,0,0,6,1.706451613
2020/9/19 19:00,0,0,0,0,0,0,0,0,5,0.320930233
2020/9/19 20:00,0,0,0,0,0,0,0,0,7,0.544186047
2020/9/19 21:00,0,0,0,0,0,0,0,0,7,10.5
2020/9/19 22:00,0,0,0,0,0,0,0,0,7,10.02407407
2020/9/19 23:00,0,0,0,0,0,0,0,0,8,10.20434783
2020/9/20 0:00,0,0,0,0,0,0,0,0,8,8.826315789
2020/9/20 1:00,0,0,0,0,0,0,0,0,8,9.238461538
2020/9/20 2:00,0,0,0,0,0,0,0,0,9,6.952380952
2020/9/20 3:00,0,0,0,0,0,0,0,0,8,6.557894737
2020/9/20 4:00,0,0,0,0,0,0,0,0,8,3.833333333
2020/9/20 5:00,0,0,0,0,0,0,0,0,7,3.173684211
2020/9/20 6:00,0,0,0,0,0,0,0,0,6,2.245762712
2020/9/20 7:00,0,0,0,0,0,0,0,0,5,2.925925926
2020/9/20 8:00,0,0,0,0,0,0,0,0,2,2.822727273
2020/9/20 9:00,0,0,0,0,0,0,0,0,5,1.992105263
2020/9/20 10:00,0,0,0,0,0,0,0,0,5,1.367567568
2020/9/20 11:00,0,0,0,0,0,0,0,0,5,2.184
2020/9/20 12:00,0,0,0,0,0,0,0,0,2,6.777777778
2020/9/20 13:00,0,0,0,0,0,0,0,0,1,7.4
2020/9/20 14:00,0,0,0,0,0,0,0,0,1,11.28571429
2020/9/20 15:00,0,0,0,0,0,0,0,0,1,11.85
2020/9/20 16:00,0,0,0,0,0,0,0,0,2,12.075
2020/9/20 17:00,0,0,0,0,0,0,0,0,2,11.47428571
2020/9/20 18:00,0,0,0,0,0,0,0,0,1,11.4375
2020/9/20 19:00,0,0,0,0,0,0,0,0,,
2020/9/20 20:00,0,0,0,0,0,0,0,0,,
2020/9/20 21:00,0,0,0,0,0,0,0,0,,
2020/9/20 22:00,0,0,0,0,0,0,0,0,,
2020/9/20 23:00,0,0,0,0,0,0,0,0,,
2020/9/21 0:00,0,0,0,0,0,0,0,0,,
2020/9/21 1:00,0,0,0,0,0,0,0,0,,
2020/9/21 2:00,0.3,1.3,0.4,0.7,0,0,0.1,1.2,2,6.630434783
2020/9/21 3:00,0.7,1.4,1.4,0.9,0.9,1.2,1,1.4,2,6.811538462
2020/9/21 4:00,2,3.2,2.1,2.1,1.2,2.4,1.4,3.4,1,10.97
2020/9/21 5:00,0.6,0.7,1,0.6,0.3,0.9,0.5,0.8,2,8.496666667
2020/9/21 6:00,0.2,0.7,0.4,0.3,0.3,0.1,0.3,0.7,2,7.53
2020/9/21 7:00,0.2,0.4,0.5,0.1,0.2,0.3,0.2,0.4,1,8.628333333
2020/9/21 8:00,0,0,0,0,0,0.1,0,0,2,6.66
2020/9/21 9:00,0.5,0.4,0.2,0.2,0,0.4,0,0.3,3,2.687234043
2020/9/21 10:00,0.1,2,0,0,0,0.1,0,1,4,0.623333333
2020/9/21 11:00,0.5,0.7,0.5,0.6,0.6,0.7,0.2,0.8,6,0.353333333
2020/9/21 12:00,0,0.6,0.4,0,0.5,0,0.2,1.2,3,1.726666667
2020/9/21 13:00,0,0,0.1,0,0.3,0,0,0,4,1.788333333
2020/9/21 14:00,0,0.5,0,0,0,0,0,1,6,1.037288136
2020/9/21 15:00,0,0.1,0,0,0,0,0,0.1,7,0.491666667
2020/9/21 16:00,0.1,0.1,0,0,0,0,0,0.1,5,0.323333333
2020/9/21 17:00,0,0.1,0,0.1,0.2,0,0.2,0.1,6,0.375
2020/9/21 18:00,0.6,0.4,0.7,0.5,0.4,0.6,0.5,0.5,7,0.6
2020/9/21 19:00,0.4,0.3,0.6,0.3,0.3,0.3,0.5,0.2,6,0.696666667
2020/9/21 20:00,0,0,0,0.1,0,0.1,0,0.1,8,2.916666667
2020/9/21 21:00,0,0,0,0,0,0,0,0,8,6.496666667
2020/9/21 22:00,0.1,0.2,0.2,0.1,0.3,0.1,0.1,0.2,8,5.026666667
2020/9/21 23:00,0.9,1.9,1,0.7,0.5,0.6,0.7,2.1,2,5.681666667
2020/9/22 0:00,0.7,1.1,0.5,0.5,0.6,0.8,0.4,1.2,1,12.77166667
2020/9/22 1:00,0.1,0.2,0.2,0,0,0.2,0,0.3,1,16.17833333
2020/9/22 2:00,0.1,0.3,0.1,0.1,0,0.1,0.1,0.3,1,15.31186441
2020/9/22 3:00,0,0,0,0,0,0,0,0,1,12.64333333
2020/9/22 4:00,0,0,0,0,0,0,0,0,1,10.575
2020/9/22 5:00,0,0,0,0,0,0,0,0,1,9.265
2020/9/22 6:00,0,0,0,0,0,0,0,0,2,6.175
2020/9/22 7:00,0,0,0,0,0,0,0,0,2,4.375
